Course,Year Level,Category,Comment,Sentiment,Date
BSCS,2,Facilities,"For me, Sapat naman ang espasyo sa classroom kahit medyo crowded minsan. Plus, Standard lang ang kondisyon ng canteen, walang masyadong reklamo. Yun lang po.",Neutral,2026-08-21
BSBA,3,Staff,"Base sa experience ko, Nagawa ang kailangan ko kahit medyo kailangan kong balikan ng ilang beses. Dagdag pa rito, Karaniwang klase ng service, hindi masama pero hindi rin sobrang astig.",Neutral,2026-08-06
BSIS,1,Payments,"For me, Manageable ang installment plan, kahit papaano nakakaabot naman ako.",Neutral,2026-08-05
BSIS,2,Payments,"Honestly, Sobrang taas ng miscellaneous fees na hindi naman malinaw kung para saan. At saka, Nag-crash ang portal habang nagbabayad ako, hindi ko alam kung na-charge na ako o hindi. That's it naman.",Negative,2026-08-19
BSA,2,Faculty,"Nakakalito ang instructions, iba-iba ang sinasabi kada session. Plus, Late palagi mag-post ng grades kaya hindi namin alam kung saan kami kulang.",Negative,2026-08-18
BSBA,2,Payments,"Overall, Nag-crash ang portal habang nagbabayad ako, hindi ko alam kung na-charge na ako o hindi. Plus, Hindi pantay ang na-post na balance ko sa totoong binayaran ko. Sana mapansin ito.",Negative,2026-08-15
BSN,1,Faculty,"Base sa experience ko, Consistent naman sa schedule pero konti lang ang interaction sa class. Also, Sakto lang ang pace, hindi mabilis pero hindi rin masyadong mabagal. Yun lang po.",Neutral,2026-08-16
BEED,4,Staff,"For me, Salamat sa staff na patient magpaliwanag ng steps para sa clearance ko. Friendly talaga sila kausap, hindi ka mararamdamang burden kahit maraming tanong.",Positive,2026-08-11
BSN,3,Facilities,"Honestly, Sobrang init sa loob ng room kasi sira ang aircon for weeks na. Also, Matagal nang sira ang aircon pero wala pa ring inaayos. That's it naman.",Negative,2026-08-03
BSIT,2,Facilities,"Base sa experience ko, Functional pa rin ang mga computer sa lab kahit mabagal konti. Standard lang ang kondisyon ng canteen, walang masyadong reklamo. Yun lang po.",Neutral,2026-08-21
BSA,3,Staff,"Honestly, Approachable sila lalo na yung nasa front desk, madali lang lapitan. Very accommodating sila kahit maraming tao, hindi sila nagmamadali sa amin.",Positive,2026-08-06
BEED,2,Staff,"Fine lang ang experience ko, wala akong major issue sa transaction. At saka, Standard lang ang service, walang masyadong extraordinary pero gumagana naman.",Neutral,2026-08-06
BSIS,3,Payments,"Ilang araw bago ma-reflect ang bayad ko sa system, nag-alala ako baka mabansag late. Also, Nahirapan akong makipag-ayos sa refund ko, sobrang tagal ng proseso. Yun lang po.",Negative,2026-08-10
BSA,3,Facilities,"Base sa experience ko, Maputik at madulas ang daanan tuwing umuulan, delikado talaga. Also, Kulang ang ilaw sa hallway kaya madilim tuwing gabi may klase pa.",Negative,2026-08-15
BSN,3,Faculty,"Overall, Feeling ko mas naintindihan ko ang subject dahil sa paraan ng pagtuturo niya kumpara sa ibang prof.",Positive,2026-08-20
BSA,4,Payments,"Overall, Okay lang ang proseso, walang malaking hassle sa pagbabayad. Dagdag pa rito, Standard lang ang fees, wala namang malaking pagbabago kumpara noon. Sana po maayos pa.",Neutral,2026-08-06
BSCS,4,Staff,"Very accommodating sila kahit maraming tao, hindi sila nagmamadali sa amin. Also, Solved agad nila yung concern ko kahit medyo complicated pa yun.",Positive,2026-08-13
BEED,3,Faculty,"Honestly, Average lang, may improvement pero pwede pa i-improve ang engagement. Sana ma-continue.",Neutral,2026-08-12
BSN,4,Staff,"Overall, Medyo mabagal ang proseso pero natapos naman sa huli. Sana po maayos pa.",Neutral,2026-08-03
BEED,2,Facilities,"Base sa experience ko, Okay lang naman ang mga pasilidad, wala namang malaking problema. Kasabay nito, Gumagana naman ang mga equipment kahit medyo luma na. That's it naman.",Neutral,2026-08-02
BSIT,3,Faculty,"For me, Salamat po sa pagiging maunawain, alam niya kung kailan kailangan ng extension. Sana po maayos pa.",Positive,2026-08-20
BSN,4,Faculty,"Late palagi mag-post ng grades kaya hindi namin alam kung saan kami kulang. Also, Grading criteria hindi malinaw, iba-iba ang score kahit parehas lang ang sagot. Sana mapansin ito.",Negative,2026-08-13
BSBA,2,Facilities,"Palaging discconnect ang wifi, nakakaabala sa mga submission namin. Also, Sira ang projector kaya hirap kaming makita ang mga slides. Sana mapansin ito.",Negative,2026-08-01
BSIS,1,Payments,"Honestly, Okay lang ang proseso, walang malaking hassle sa pagbabayad. Sana po maayos pa.",Neutral,2026-08-05
BSIS,4,Faculty,"Overall, Consistent naman sa schedule pero konti lang ang interaction sa class. Dagdag pa rito, Karaniwan lang ang delivery, hindi masyadong exciting pero informative naman.",Neutral,2026-08-03
BSIT,1,Facilities,"For me, Ang linis at ayos ng library ngayon, sobrang conducive mag-aral. That's it naman.",Positive,2026-08-20
BSCS,2,Faculty,"Sa totoo lang, Feeling ko sobrang favoritism, iba yung treatment sa ibang section. Dagdag pa rito, Nakaka-frustrate kasi hindi na-explain ng maayos bago pa kami binigyan ng exam. Sana mapansin ito.",Negative,2026-08-10
BEED,4,Payments,"Overall, Madali lang mag-bayad online, ilang minuto lang tapos na agad ang transaction. Dagdag pa rito, Napakadali ma-access ang payment history online, malinaw lahat ng transaction. Sana ma-continue.",Positive,2026-08-04
BSN,4,Faculty,"For me, Nasusundan ko naman ang lesson kahit medyo mabilis minsan. Yun lang po.",Neutral,2026-08-12
BSA,2,Payments,"Overall, Manageable ang installment plan, kahit papaano nakakaabot naman ako. Okay lang ang proseso, walang malaking hassle sa pagbabayad. Sana ma-continue.",Neutral,2026-08-18
BSA,4,Payments,"Gumagana naman ang portal kahit minsan medyo mabagal mag-load. Plus, Standard lang ang fees, wala namang malaking pagbabago kumpara noon. Sana ma-continue.",Neutral,2026-08-06
BSIT,4,Facilities,"For me, Okay lang naman ang mga pasilidad, wala namang malaking problema. Dagdag pa rito, Manageable naman ang traffic sa hallway kahit peak hours. Yun lang po.",Neutral,2026-08-10
BSBA,3,Staff,"Efficient sila mag-assist, alam nila agad kung ano gagawin ko. Kasabay nito, Ang bait ng staff sa registrar, tinulungan ako agad sa concern ko.",Positive,2026-08-21
BSCS,2,Payments,"Base sa experience ko, Madali lang mag-bayad online, ilang minuto lang tapos na agad ang transaction. Also, Napakabilis maprocess ang refund ko, hindi ko inaasahan na ganoon kabilis. Yun lang po.",Positive,2026-08-05
BSCS,2,Payments,"Overall, Manageable ang installment plan, kahit papaano nakakaabot naman ako. Dagdag pa rito, Gumagana naman ang portal kahit minsan medyo mabagal mag-load. Sana po maayos pa.",Neutral,2026-08-19
BSN,1,Payments,"Salamat sa flexible payment terms, malaking tulong para sa amin na estudyante. Also, Sobrang convenient ng bagong payment portal, hindi na kailangan pumila.",Positive,2026-08-08
BSA,4,Staff,"Sa totoo lang, Nagawa ang kailangan ko kahit medyo kailangan kong balikan ng ilang beses. At saka, Karaniwang klase ng service, hindi masama pero hindi rin sobrang astig. Sana mapansin ito.",Neutral,2026-08-18
BSIS,2,Staff,"Nagawa naman yung request ko, konting hintay lang pero okay pa rin.",Neutral,2026-08-03
BSIS,3,Faculty,"Sobrang helpful ng consultation hours, laging may time para sa amin. Plus, Nakakatuwa kasi may humor pa sa gitna ng mahirap na lesson, hindi nakakaantok. Sana po maayos pa.",Positive,2026-08-11
BEED,4,Payments,"Honestly, Madali lang mag-bayad online, ilang minuto lang tapos na agad ang transaction. Sana po maayos pa.",Positive,2026-08-13
BSBA,2,Payments,"Napakadali ma-access ang payment history online, malinaw lahat ng transaction. Kasabay nito, Salamat sa flexible payment terms, malaking tulong para sa amin na estudyante. Sana mapansin ito.",Positive,2026-08-19
BSCS,4,Payments,"For me, Nag-crash ang portal habang nagbabayad ako, hindi ko alam kung na-charge na ako o hindi. At saka, Sobrang taas ng miscellaneous fees na hindi naman malinaw kung para saan.",Negative,2026-08-15
BSN,2,Facilities,"Overall, Marumi ang mga CR, matagal nang hindi na-clean ayon sa nakikita ko. Sana po maayos pa.",Negative,2026-08-17
BSIS,3,Faculty,"Kahit strict, makikita mo naman na gusto niya kami matuto ng maayos. Feeling ko mas naintindihan ko ang subject dahil sa paraan ng pagtuturo niya kumpara sa ibang prof. That's it naman.",Positive,2026-08-11
BSIS,1,Staff,"Sinagot naman lahat ng katanungan ko kahit hindi masyadong detalyado. Plus, Nagawa ang kailangan ko kahit medyo kailangan kong balikan ng ilang beses.",Neutral,2026-08-03
BSN,4,Faculty,"Wala akong natutunan sa buong semester, puro readings na wala namang discussion. Sana ma-continue.",Negative,2026-08-16
BEED,1,Staff,"Honestly, Friendly talaga sila kausap, hindi ka mararamdamang burden kahit maraming tanong. Kasabay nito, Sobrang bilis ng pag-proseso ng request ko, hindi na ako naghintay ng matagal.",Positive,2026-08-16
BSN,1,Faculty,"Honestly, Medyo puro lecture pero at least clear naman ang mga concepts. At saka, Gets ko naman kahit papaano, though mas gusto ko sana may mas maraming halimbawa. Sana ma-continue.",Neutral,2026-08-18
BSIT,4,Faculty,"Sa totoo lang, Grading criteria hindi malinaw, iba-iba ang score kahit parehas lang ang sagot. Plus, Sobrang laganap ng typo sa slides, mukhang hindi pa na-proofread. Yun lang po.",Negative,2026-08-10
BSIS,4,Faculty,"Base sa experience ko, Nakaka-inspire yung dedication niya sa amin, sobrang malaking tulong sa pag-aaral ko. Napakadetalyado ng feedback sa mga output namin, malaking tulong para umimprove.",Positive,2026-08-16
BSIT,2,Payments,"Okay lang ang proseso, walang malaking hassle sa pagbabayad. Also, Nagawa naman ang bayad ko kahit medyo malabo yung instructions sa simula. Sana po maayos pa.",Neutral,2026-08-11
BSN,1,Facilities,"Base sa experience ko, Standard lang ang kondisyon ng canteen, walang masyadong reklamo. Functional pa rin ang mga computer sa lab kahit mabagal konti. Sana ma-continue.",Neutral,2026-08-12
BSCS,3,Faculty,"Parang galit palagi kapag nagtatanong kami, nakakatakot lumapit.",Negative,2026-08-18
BSN,3,Payments,"Ilang araw bago ma-reflect ang bayad ko sa system, nag-alala ako baka mabansag late. Also, Nag-crash ang portal habang nagbabayad ako, hindi ko alam kung na-charge na ako o hindi. Sana mapansin ito.",Negative,2026-08-08
BEED,4,Facilities,"Overall, Ang ganda ng bagong study hub, sulit gamitin lalo na tuwing exam week. Also, Maayos na ang signage sa buong campus, hindi na ako nalilito saan pupunta. Sana po maayos pa.",Positive,2026-08-09
BSBA,4,Payments,"Okay lang ang proseso, walang malaking hassle sa pagbabayad. Kasabay nito, Manageable ang installment plan, kahit papaano nakakaabot naman ako. Sana mapansin ito.",Neutral,2026-08-11
BSIS,4,Faculty,"Sa totoo lang, Medyo puro lecture pero at least clear naman ang mga concepts. Also, Fine naman siya bilang teacher, gets ko naman ang mga tinuturo.",Neutral,2026-08-08
BSIS,2,Faculty,"Grabe ang dami ng requirements na binigay overnight lang, sobrang stressful. Sana ma-continue.",Negative,2026-08-15
BSIS,3,Faculty,"Overall, Talaga pong natutuwa ako sa paraan ng pagtuturo ni Sir—kahit mahirap ang topic, naiintindihan ko agad. Dagdag pa rito, Ang bilis niya sumagot sa messages namin, super approachable talaga. That's it naman.",Positive,2026-08-04
BSIS,4,Faculty,"Gets ko naman kahit papaano, though mas gusto ko sana may mas maraming halimbawa. Also, Karaniwan lang ang delivery, hindi masyadong exciting pero informative naman. Sana ma-continue.",Neutral,2026-08-20
BSN,2,Facilities,"Sa totoo lang, Gumagana naman ang mga equipment kahit medyo luma na. Dagdag pa rito, Sapat naman ang espasyo sa classroom kahit medyo crowded minsan.",Neutral,2026-08-18
BSA,1,Faculty,"Sa totoo lang, Ang linaw ng instructions niya, walang naguguluhan sa requirements. That's it naman.",Positive,2026-08-06
BEED,3,Faculty,"Manageable ang workload, though pwede pang dagdagan ng examples.",Neutral,2026-08-12
BSA,3,Facilities,"Honestly, Maputik at madulas ang daanan tuwing umuulan, delikado talaga. Also, Palaging discconnect ang wifi, nakakaabala sa mga submission namin. That's it naman.",Negative,2026-08-13
BSCS,1,Payments,"Honestly, Standard lang ang fees, wala namang malaking pagbabago kumpara noon. Dagdag pa rito, Nagawa naman ang bayad ko kahit medyo malabo yung instructions sa simula. Sana ma-continue.",Neutral,2026-08-09
BEED,4,Faculty,"Feeling ko sobrang favoritism, iba yung treatment sa ibang section. At saka, Grading criteria hindi malinaw, iba-iba ang score kahit parehas lang ang sagot.",Negative,2026-08-02
BSCS,4,Faculty,"For me, Feeling ko mas naintindihan ko ang subject dahil sa paraan ng pagtuturo niya kumpara sa ibang prof. Also, Talaga pong natutuwa ako sa paraan ng pagtuturo ni Sir—kahit mahirap ang topic, naiintindihan ko agad. Sana ma-continue.",Positive,2026-08-11
BSBA,3,Payments,"Confusing ang breakdown ng fees, parang may extra charge na hindi ko na-expect. Dagdag pa rito, Nag-crash ang portal habang nagbabayad ako, hindi ko alam kung na-charge na ako o hindi. Yun lang po.",Negative,2026-08-06
BSCS,3,Facilities,"Base sa experience ko, Kulang ang ilaw sa hallway kaya madilim tuwing gabi may klase pa. Sana ma-continue.",Negative,2026-08-06
BSA,4,Staff,"Overall, Ang tagal ng pila, mahigit isang oras ako naghintay para lang sa simpleng request. Plus, Rude yung pagsagot sa akin kahit magalang naman ako magtanong. Sana ma-continue.",Negative,2026-08-01
BSN,3,Staff,"Honestly, Ang bait ng staff sa registrar, tinulungan ako agad sa concern ko. Dagdag pa rito, Solved agad nila yung concern ko kahit medyo complicated pa yun. Yun lang po.",Positive,2026-08-10
BSA,4,Faculty,"Honestly, Ang saya ng klase dahil interactive at hindi puro lecture lang, may activities talaga. Buong klase, sobrang engaged lahat kasi may mga case studies na kawili-wili. Sana mapansin ito.",Positive,2026-08-15
BSIS,2,Facilities,"Base sa experience ko, Functional pa rin ang mga computer sa lab kahit mabagal konti. Sapat naman ang espasyo sa classroom kahit medyo crowded minsan. That's it naman.",Neutral,2026-08-01
BSA,3,Faculty,"Grading criteria hindi malinaw, iba-iba ang score kahit parehas lang ang sagot. At saka, Wala akong natutunan sa buong semester, puro readings na wala namang discussion.",Negative,2026-08-06
BSCS,1,Staff,"Overall, Sobrang bagal, parang walang urgency kahit alam nilang may deadline kami. Plus, Naantala ang enrollment ko dahil sa mali nilang input sa system.",Negative,2026-08-06
BSN,2,Faculty,"Nakaka-inspire yung dedication niya sa amin, sobrang malaking tulong sa pag-aaral ko.",Positive,2026-08-09
BSCS,4,Faculty,"For me, Patient siya sa mga tanong namin kahit paulit-ulit, sobrang bait niya explain ng explain. Talaga pong natutuwa ako sa paraan ng pagtuturo ni Sir—kahit mahirap ang topic, naiintindihan ko agad. Sana po maayos pa.",Positive,2026-08-17
BSIT,4,Payments,Gumagana naman ang portal kahit minsan medyo mabagal mag-load.,Neutral,2026-08-19
BSCS,3,Facilities,"Well-maintained ang mga equipment sa laboratory, gumagana lahat nang maayos. Plus, Ang linis at ayos ng library ngayon, sobrang conducive mag-aral.",Positive,2026-08-05
BSCS,1,Staff,"Honestly, Nagawa naman yung request ko, konting hintay lang pero okay pa rin. Sana po maayos pa.",Neutral,2026-08-10
BSBA,3,Faculty,"For me, Consistent naman sa schedule pero konti lang ang interaction sa class. Sana po maayos pa.",Neutral,2026-08-02
BSA,4,Facilities,"Base sa experience ko, Well-maintained ang mga equipment sa laboratory, gumagana lahat nang maayos. Ang ganda ng bagong study hub, sulit gamitin lalo na tuwing exam week. That's it naman.",Positive,2026-08-13
BSIT,3,Payments,"Sa totoo lang, Nag-crash ang portal habang nagbabayad ako, hindi ko alam kung na-charge na ako o hindi. That's it naman.",Negative,2026-08-01
BSA,1,Faculty,"Base sa experience ko, Nasusundan ko naman ang lesson kahit medyo mabilis minsan. At saka, Karaniwan lang ang delivery, hindi masyadong exciting pero informative naman.",Neutral,2026-08-04
BSA,4,Facilities,"Overall, Sira ang projector kaya hirap kaming makita ang mga slides. Plus, Marumi ang mga CR, matagal nang hindi na-clean ayon sa nakikita ko. Sana mapansin ito.",Negative,2026-08-04
BSN,1,Staff,"For me, Karaniwang klase ng service, hindi masama pero hindi rin sobrang astig. Sana po maayos pa.",Neutral,2026-08-07
BSBA,4,Facilities,"Sa totoo lang, Functional pa rin ang mga computer sa lab kahit mabagal konti. Kasabay nito, Gumagana naman ang mga equipment kahit medyo luma na. That's it naman.",Neutral,2026-08-13
BEED,1,Faculty,"For me, Ang linaw ng instructions niya, walang naguguluhan sa requirements. Nagustuhan ko yung ginawa niyang group projects, naging mas fun ang pag-aaral. Sana ma-continue.",Positive,2026-08-18
BSN,2,Staff,"Base sa experience ko, Nagawa ang kailangan ko kahit medyo kailangan kong balikan ng ilang beses. That's it naman.",Neutral,2026-08-09
BEED,4,Facilities,"Sobrang comfortable ng bagong chairs sa classroom, hindi na masakit ang likod. Dagdag pa rito, Ang linis at ayos ng library ngayon, sobrang conducive mag-aral. Sana po maayos pa.",Positive,2026-08-18
BSBA,2,Faculty,"Gets ko naman kahit papaano, though mas gusto ko sana may mas maraming halimbawa. Dagdag pa rito, Consistent naman sa schedule pero konti lang ang interaction sa class.",Neutral,2026-08-12
BSIS,4,Faculty,"Kahit strict, makikita mo naman na gusto niya kami matuto ng maayos. At saka, Nakaka-inspire yung dedication niya sa amin, sobrang malaking tulong sa pag-aaral ko. Yun lang po.",Positive,2026-08-11
BSCS,1,Faculty,"Base sa experience ko, Nagustuhan ko yung ginawa niyang group projects, naging mas fun ang pag-aaral. Dagdag pa rito, Kahit strict, makikita mo naman na gusto niya kami matuto ng maayos. Sana ma-continue.",Positive,2026-08-14
BSCS,1,Staff,Salamat sa staff na patient magpaliwanag ng steps para sa clearance ko.,Positive,2026-08-10
BSIT,2,Facilities,"Overall, Napansin kong mas maayos na ang aircon sa mga labs, hindi na sobrang init. Also, Maganda na ang wifi sa campus, hindi na nade-delay ang mga online activities namin. That's it naman.",Positive,2026-08-09
BSA,4,Payments,"Sa totoo lang, Napakabilis maprocess ang refund ko, hindi ko inaasahan na ganoon kabilis. Plus, Madali lang mag-bayad online, ilang minuto lang tapos na agad ang transaction. Sana ma-continue.",Positive,2026-08-16
BSCS,3,Payments,"Sa totoo lang, Sapat naman ang info na nakalagay sa invoice, though pwede pa dagdagan ng detalye. Dagdag pa rito, Standard lang ang fees, wala namang malaking pagbabago kumpara noon. Sana po maayos pa.",Neutral,2026-08-17
BSBA,2,Staff,"Medyo mabagal ang proseso pero natapos naman sa huli. Kasabay nito, Sapat naman ang tulong, though pwede pang paganahan ang follow-through.",Neutral,2026-08-11
BSIT,4,Faculty,"Passable ang klase, may mga part lang na medyo mahirap sundan. Sana ma-continue.",Neutral,2026-08-03
BSBA,4,Facilities,"Overall, Gumagana naman ang mga equipment kahit medyo luma na. Sana mapansin ito.",Neutral,2026-08-04
BSBA,1,Facilities,"Sa totoo lang, Sapat naman ang espasyo sa classroom kahit medyo crowded minsan. Sana ma-continue.",Neutral,2026-08-11
BEED,2,Faculty,"Honestly, Palaging cancelled ang klase pero hindi namin alam kung ano ang gagawin instead. Sana mapansin ito.",Negative,2026-08-12
BSA,3,Staff,"Overall, Fine lang ang experience ko, wala akong major issue sa transaction.",Neutral,2026-08-18
BSIS,2,Staff,Ilang beses akong bumalik dahil hindi complete ang binigay nilang instructions.,Negative,2026-08-03
BSIT,4,Facilities,"Sobrang init sa loob ng room kasi sira ang aircon for weeks na. Kasabay nito, Maputik at madulas ang daanan tuwing umuulan, delikado talaga. Sana ma-continue.",Negative,2026-08-03
BSIT,3,Payments,"Nag-crash ang portal habang nagbabayad ako, hindi ko alam kung na-charge na ako o hindi. Also, Walang senyales o notification kapag may urgent na balance, nagulat na lang ako. Sana ma-continue.",Negative,2026-08-13
BSIT,1,Faculty,"Honestly, Nasusundan ko naman ang lesson kahit medyo mabilis minsan.",Neutral,2026-08-07
BSCS,4,Staff,"Sa totoo lang, Standard lang ang service, walang masyadong extraordinary pero gumagana naman. Plus, Okay lang naman, ginawa naman nila trabaho nila kahit medyo tahimik.",Neutral,2026-08-07
BSCS,2,Staff,"Honestly, Nagawa naman yung request ko, konting hintay lang pero okay pa rin. Kasabay nito, Standard lang ang service, walang masyadong extraordinary pero gumagana naman. That's it naman.",Neutral,2026-08-21
BSIT,4,Staff,"Overall, Efficient sila mag-assist, alam nila agad kung ano gagawin ko. Nagpapasalamat ako sa tulong nila, naayos agad yung isyu ko sa records. Sana po maayos pa.",Positive,2026-08-01
BEED,1,Facilities,"Overall, Sira ang projector kaya hirap kaming makita ang mga slides. Sobrang siksikan sa room, kulang ang upuan para sa lahat ng estudyante. Sana mapansin ito.",Negative,2026-08-07
BEED,1,Staff,"Karaniwang klase ng service, hindi masama pero hindi rin sobrang astig. Plus, Okay lang naman, ginawa naman nila trabaho nila kahit medyo tahimik.",Neutral,2026-08-08
BSIS,1,Facilities,"Sa totoo lang, Manageable naman ang traffic sa hallway kahit peak hours. Dagdag pa rito, Standard lang ang kondisyon ng canteen, walang masyadong reklamo. Sana po maayos pa.",Neutral,2026-08-18
BSN,3,Payments,"Nag-crash ang portal habang nagbabayad ako, hindi ko alam kung na-charge na ako o hindi. At saka, Confusing ang breakdown ng fees, parang may extra charge na hindi ko na-expect. That's it naman.",Negative,2026-08-16
BSCS,1,Payments,"Overall, Gumagana naman ang portal kahit minsan medyo mabagal mag-load. Sana mapansin ito.",Neutral,2026-08-20
BSA,1,Staff,"Sa totoo lang, Parang naiirita sila kapag nagtatanong kami, minsan makasakit ng loob ang sagot.",Negative,2026-08-01
BSBA,3,Facilities,"For me, Maganda na ang wifi sa campus, hindi na nade-delay ang mga online activities namin. At saka, Ang linis at ayos ng library ngayon, sobrang conducive mag-aral.",Positive,2026-08-21
BSA,4,Payments,"Base sa experience ko, Sobrang taas ng miscellaneous fees na hindi naman malinaw kung para saan. Kasabay nito, Ilang araw bago ma-reflect ang bayad ko sa system, nag-alala ako baka mabansag late. That's it naman.",Negative,2026-08-19
BEED,1,Staff,"Sobrang bilis ng pag-proseso ng request ko, hindi na ako naghintay ng matagal. Also, Napakabilis at organized ng proseso, isang beses lang ako pumunta tapos na agad. That's it naman.",Positive,2026-08-17
BEED,3,Facilities,"For me, Functional pa rin ang mga computer sa lab kahit mabagal konti. Also, Manageable naman ang traffic sa hallway kahit peak hours. Sana mapansin ito.",Neutral,2026-08-20
BEED,1,Payments,"Base sa experience ko, Walang senyales o notification kapag may urgent na balance, nagulat na lang ako. Sana po maayos pa.",Negative,2026-08-15
BSN,3,Staff,"Base sa experience ko, Rude yung pagsagot sa akin kahit magalang naman ako magtanong.",Negative,2026-08-18
BSN,2,Payments,"Base sa experience ko, Nahirapan akong makipag-ayos sa refund ko, sobrang tagal ng proseso. That's it naman.",Negative,2026-08-08
BSIS,3,Faculty,"Base sa experience ko, Sobrang laganap ng typo sa slides, mukhang hindi pa na-proofread.",Negative,2026-08-15
BSN,1,Staff,"Rude yung pagsagot sa akin kahit magalang naman ako magtanong. Plus, Sobrang bagal, parang walang urgency kahit alam nilang may deadline kami. Sana po maayos pa.",Negative,2026-08-20
BSN,2,Payments,"Salamat sa flexible payment terms, malaking tulong para sa amin na estudyante. Sana po maayos pa.",Positive,2026-08-21
BSA,2,Faculty,"Feeling ko sobrang favoritism, iba yung treatment sa ibang section. Dagdag pa rito, Nakakalito ang instructions, iba-iba ang sinasabi kada session. Sana ma-continue.",Negative,2026-08-14
BSA,2,Payments,"Base sa experience ko, Salamat sa flexible payment terms, malaking tulong para sa amin na estudyante. Dagdag pa rito, Ang bilis ng confirmation pagkatapos magbayad, walang problema sa receipt. Sana po maayos pa.",Positive,2026-08-14
BSA,3,Payments,"Base sa experience ko, Standard lang ang fees, wala namang malaking pagbabago kumpara noon. Sana po maayos pa.",Neutral,2026-08-14
BSCS,4,Staff,"Overall, Naantala ang enrollment ko dahil sa mali nilang input sa system. Sana mapansin ito.",Negative,2026-08-03
BSBA,4,Payments,"Sa totoo lang, Manageable ang installment plan, kahit papaano nakakaabot naman ako. Kasabay nito, Okay lang ang proseso, walang malaking hassle sa pagbabayad.",Neutral,2026-08-20
BSIT,4,Payments,"For me, Confusing ang breakdown ng fees, parang may extra charge na hindi ko na-expect. Plus, Nagka-error yung system nang magbayad ako, kinailangan kong ulitin ng tatlong beses. Sana mapansin ito.",Negative,2026-08-16
BEED,4,Faculty,"Overall, Nakaka-frustrate kasi hindi na-explain ng maayos bago pa kami binigyan ng exam. Kasabay nito, Feeling ko sobrang favoritism, iba yung treatment sa ibang section. Sana mapansin ito.",Negative,2026-08-04
BSN,2,Staff,"Nagawa ang kailangan ko kahit medyo kailangan kong balikan ng ilang beses. Plus, Fine lang ang experience ko, wala akong major issue sa transaction.",Neutral,2026-08-01
BSA,3,Payments,"Sobrang taas ng miscellaneous fees na hindi naman malinaw kung para saan. At saka, Confusing ang breakdown ng fees, parang may extra charge na hindi ko na-expect. Sana mapansin ito.",Negative,2026-08-17
BSA,2,Facilities,"Base sa experience ko, Gumagana naman ang mga equipment kahit medyo luma na. Kasabay nito, Functional pa rin ang mga computer sa lab kahit mabagal konti. Yun lang po.",Neutral,2026-08-05
BSIS,2,Staff,"Honestly, Nagpapasalamat ako sa tulong nila, naayos agad yung isyu ko sa records. That's it naman.",Positive,2026-08-15
BSIT,3,Staff,"Ang tagal ng pila, mahigit isang oras ako naghintay para lang sa simpleng request. At saka, Walang malinaw na proseso, iba-iba ang sinasabi ng bawat staff.",Negative,2026-08-13
BSIT,4,Faculty,"Napakadetalyado ng feedback sa mga output namin, malaking tulong para umimprove. Sana mapansin ito.",Positive,2026-08-09
BSIT,3,Faculty,"Base sa experience ko, Parang galit palagi kapag nagtatanong kami, nakakatakot lumapit. Dagdag pa rito, Nakaka-frustrate kasi hindi na-explain ng maayos bago pa kami binigyan ng exam. Sana mapansin ito.",Negative,2026-08-20
BSN,2,Payments,"Sobrang convenient ng bagong payment portal, hindi na kailangan pumila. Also, Maayos ang tracking ng balance ko, laging updated ang statement of account. Yun lang po.",Positive,2026-08-01
BSA,1,Staff,"Rude yung pagsagot sa akin kahit magalang naman ako magtanong. At saka, Nakakalungkot kasi kulang ang staff kaya matagal talaga ang serbisyo. Sana mapansin ito.",Negative,2026-08-13
BSBA,1,Staff,"Overall, Hindi ma-contact ang office, ilang beses akong tumawag walang sumasagot. That's it naman.",Negative,2026-08-18
BSBA,2,Payments,"Sa totoo lang, Gumagana naman ang portal kahit minsan medyo mabagal mag-load. Dagdag pa rito, Okay lang ang proseso, walang malaking hassle sa pagbabayad.",Neutral,2026-08-08
BSBA,1,Facilities,Matagal nang sira ang aircon pero wala pa ring inaayos.,Negative,2026-08-06
BSIT,1,Facilities,"Honestly, Okay lang naman ang mga pasilidad, wala namang malaking problema. Kasabay nito, Functional pa rin ang mga computer sa lab kahit mabagal konti.",Neutral,2026-08-19
BEED,4,Payments,"Nagawa naman ang bayad ko kahit medyo malabo yung instructions sa simula. Plus, Sapat naman ang info na nakalagay sa invoice, though pwede pa dagdagan ng detalye.",Neutral,2026-08-19
BSIS,1,Facilities,"Honestly, Maayos na ang signage sa buong campus, hindi na ako nalilito saan pupunta. At saka, Well-maintained ang mga equipment sa laboratory, gumagana lahat nang maayos. Yun lang po.",Positive,2026-08-06
BSA,2,Payments,"Salamat sa flexible payment terms, malaking tulong para sa amin na estudyante. Also, Madali lang mag-bayad online, ilang minuto lang tapos na agad ang transaction. Sana mapansin ito.",Positive,2026-08-09
BSN,4,Staff,"Honestly, Karaniwang klase ng service, hindi masama pero hindi rin sobrang astig. At saka, Standard lang ang service, walang masyadong extraordinary pero gumagana naman.",Neutral,2026-08-07
BSIS,3,Payments,"Manageable ang installment plan, kahit papaano nakakaabot naman ako. That's it naman.",Neutral,2026-08-01
BSCS,2,Facilities,"Maputik at madulas ang daanan tuwing umuulan, delikado talaga. Plus, Sobrang siksikan sa room, kulang ang upuan para sa lahat ng estudyante. That's it naman.",Negative,2026-08-03
